date,site,who,transect,segment,vial_number,specimen_number,gross_ID,plant,notes,round,start_time,end_time,insect_subfamily,insect_genus,insect_species,fine_ID,tray_num,pollen
7/7/2016,Virginia Basin,RK,P1,9,R2,15207,Other fly,Draba aurea,,1,,,,,,,2016_73,
7/7/2016,Virginia Basin,RK,P1,9,R3,15208,Other fly,Draba aurea,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_48,
7/7/2016,Virginia Basin,RK,P5,2,R4,15209,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/7/2016,Virginia Basin,RK,P5,2,R5,15210,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia minor,2016_14,
7/7/2016,Virginia Basin,RK,P5,2,R6,15211,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P5,2,R7,15212,Other fly,Pseudocymopterus montanus,,1,,,,,,,2016_27,
7/7/2016,Virginia Basin,RK,P5,2,R8,15213,Other fly,Pseudocymopterus montanus,,1,,,Azeliinae,Thricops,,Thricops,,
7/7/2016,Virginia Basin,RK,P5,2,R9,15214,Other fly,Potentilla pulcherrima,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_52,
7/7/2016,Virginia Basin,RK,P5,2,R10,15215,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P5,2,R11,15216,Other fly,Pseudocymopterus montanus,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,RK,P1,1,R12,15217,Other fly,Fragaria virginiana,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_50,
7/7/2016,Virginia Basin,RK,P5,3,R13,15218,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,2016_53,
7/7/2016,Virginia Basin,RK,P5,3,R14,15219,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,RK,P5,3,R15,15220,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P5,3,R16,15221,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,RK,P5,3,R17,15222,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P5,3,R18,15223,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P7,8,R19,15224,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,RK,P7,8,R20,15225,Other fly,Potentilla pulcherrima,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_50,
7/7/2016,Virginia Basin,RK,P7,8,R21,15226,Other fly,Senecio crassulus,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,,
7/7/2016,Virginia Basin,RK,P7,3,R22,15227,Other fly,Pseudocymopterus montanus,,1,,,,,,Anthomyiidae 5,2016_34,
7/7/2016,Virginia Basin,RK,P7,3,R23,15228,Small black solitary bee,Pseudocymopterus montanus,,1,,,Panurginae,Panurginus,cressoniellus,Panurginus cressoniellus,,
7/7/2016,Virginia Basin,RK,P3,1,R24,15229,Small megachile,Fragaria virginiana,,1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,2016_32,
7/7/2016,Virginia Basin,RK,P3,6,R25,15230,Other fly,Draba aurea,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/7/2016,Virginia Basin,RK,P1,6,R26,15231,Other fly,Pseudocymopterus montanus,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_15,
7/7/2016,Virginia Basin,ASM,P3,5,A1,15232,Other fly,Pseudocymopterus montanus,Small,1,,,,,,,2016_72,
7/7/2016,Virginia Basin,ASM,P3,5,A2,15233,Small megachile,Fragaria virginiana,SPECIMEN RELEASED,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,A3,15234,Other fly,Pseudocymopterus montanus,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,ASM,P1,5,A4,15235,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,2016_13,
7/7/2016,Virginia Basin,ASM,P1,5,A5,15236,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,ASM,P5,7,A6,15237,Other fly,Castilleja sulphurea,,1,,,Azeliinae,Thricops,,Thricops,2016_38,
7/7/2016,Virginia Basin,ASM,P5,7,A7,15238,Other fly,Potentilla pulcherrima,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/7/2016,Virginia Basin,ASM,P5,8,A8,15239,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,ASM,P3,9,A9,15240,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,ASM,P3,9,A10,15241,Other fly,Castilleja sulphurea,,1,,,Rhagioninae,Symphoromyia,,Symphoromyia,2016_54,
7/7/2016,Virginia Basin,ASM,P7,4,A11,15242,Other fly,Draba aurea,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/7/2016,Virginia Basin,ASM,P7,4,A12,15243,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,2016_53,
7/7/2016,Virginia Basin,ASM,P7,4,A13,15244,Small megachile,Pseudocymopterus montanus,SPECIMEN RELEASED,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,2,A14,15245,Other fly,Draba aurea,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/7/2016,Virginia Basin,ASM,P7,2,A15,15246,Other fly,Pseudocymopterus montanus,Specimen is the smaller fly in vial,1,,,,,,Drymeia/Hydrotaea,2016_73,
7/7/2016,Virginia Basin,ASM,P7,5,A16,15247,Other fly,Draba aurea,,1,,,,,,,2016_66,
7/7/2016,Virginia Basin,ASM,P7,5,A17,15248,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/7/2016,Virginia Basin,ASM,P7,5,A18,15249,Other fly,Draba aurea,,1,,,Azeliinae,Thricops,septentrionalis,Thricops septentrionalis,,
7/7/2016,Virginia Basin,ASM,P7,5,A19,15250,Ants,Pseudocymopterus montanus,,1,,,,,,Prenolepis,2016_01,
7/7/2016,Virginia Basin,DRM,P5,5,D17,15251,Other fly,Potentilla pulcherrima,,1,,,,,,,2016_66,
7/7/2016,Virginia Basin,DRM,P5,5,D18,15252,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,DRM,P5,5,D19,15253,Small black solitary bee,Potentilla pulcherrima,,1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,,
7/7/2016,Virginia Basin,DRM,P5,5,D20,15254,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,5,D21,15255,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,D22,15256,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,D23,15257,Other fly,Linum lewisii,,1,,,Azeliinae,Thricops,,Thricops,,
7/7/2016,Virginia Basin,DRM,P5,5,D24,15258,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,6,D25,15259,Small black solitary bee,Potentilla pulcherrima,,1,,,Andreninae,Andrena,,Andrena,,
7/7/2016,Virginia Basin,DRM,P5,6,D26,15260,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P7,9,D27,15261,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P1,3,D28,15262,Hemipteran,Fragaria virginiana,Nabidae?,1,,,,,,,2016_26,
7/7/2016,Virginia Basin,DRM,P1,3,D29,15263,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P7,7,D30,15264,Other fly,Potentilla pulcherrima,,1,,,,,,,2016_14,
7/7/2016,Virginia Basin,DRM,P7,7,D31,15265,Other fly,Senecio crassulus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P7,7,D32,15266,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_15,
7/7/2016,Virginia Basin,DRM,P7,7,D33,15267,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,1,D1,15268,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,D2,15269,Other fly,Pseudocymopterus montanus,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,1,D2,15270,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,4,D3,15271,Other fly,Potentilla pulcherrima,,1,,,Azeliinae,Thricops,,Thricops,,
7/7/2016,Virginia Basin,DRM,P5,4,D4,15272,Other fly,Potentilla pulcherrima,Unclear which was on flower,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,4,D4,15273,Other fly,Potentilla pulcherrima,Unclear which was on flower,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,4,D5,15274,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_15,
7/7/2016,Virginia Basin,DRM,P5,4,D6,15275,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P5,4,D7,15276,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_71,
7/7/2016,Virginia Basin,DRM,P5,4,D8,15277,Other fly,Potentilla pulcherrima,,1,,,Phaoniinae,Phaonia,,Phaonia,,
7/7/2016,Virginia Basin,DRM,P3,2,D9,15278,Small black solitary bee,Fragaria virginiana,,1,,,Panurginae,Panurginus,,Panurginus,2016_31,
7/7/2016,Virginia Basin,DRM,P3,2,D10,15279,Other fly,Geranium richardsonii,,1,,,,,,Empididae,,
7/7/2016,Virginia Basin,DRM,P3,2,D10,15280,Other fly,Geranium richardsonii,,1,,,,,,Drymeia minor,2016_14,
7/7/2016,Virginia Basin,DRM,P3,2,D11,15281,Other fly,Fragaria virginiana,,1,,,Azeliinae,Thricops,,Thricops,,
7/7/2016,Virginia Basin,DRM,P5,10,D12,15282,Other fly,Valeriana occidentalis,,1,,,Eristalinae,Cheilosia,,Cheilosia,,
7/7/2016,Virginia Basin,DRM,P5,10,D13,15283,Other fly,Potentilla pulcherrima,,1,,,,,,Drymeia/Hydrotaea,,
7/7/2016,Virginia Basin,DRM,P7,10,D14,15284,Other fly,Pseudocymopterus montanus,,1,,,Azeliinae,Thricops,,Thricops,2016_35,
7/7/2016,Virginia Basin,DRM,P7,10,D14,15285,Small black solitary bee,Pseudocymopterus montanus,"Looks like A2, but I feel confident that no long sternal hairs",1,,,Panurginae,Panurginus,ineptus,Panurginus ineptus,,
7/7/2016,Virginia Basin,DRM,P7,10,D15,15286,Other fly,Pseudocymopterus montanus,,1,,,Azeliinae,Thricops,,Thricops,2016_38,
7/7/2016,Virginia Basin,DRM,P7,10,D16,15287,Other fly,Valeriana occidentalis,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_15,
7/7/2016,Virginia Basin,DRM,P7,10,D16,15288,Other fly,Valeriana occidentalis,,1,,,Phaoniinae,Phaonia,,Phaonia,2016_15,
7/7/2016,Virginia Basin,LAT,P5,9,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,7,,,Syrphidae,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,10,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,6,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,6,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,1,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P7,1,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P3,4,,,Ants,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P3,4,,,Ants,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P3,4,,,Small black solitary bee,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P3,4,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P3,4,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,8,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,4,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,4,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,4,,,Small black solitary bee,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,2,,,Ants,Ligusticum porteri,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,2,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,2,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,2,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,LAT,P1,2,,,Small black solitary bee,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P1,9,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,2,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,2,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,2,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,3,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,3,,,Other fly,Fragaria virginiana,Very small,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P5,3,,,Other fly,Fragaria virginiana,Very small,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P3,3,,,Hemipteran,Fragaria virginiana,"Small, long and green",1,,,,,,,,
7/7/2016,Virginia Basin,RK,P3,3,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P3,3,,,Ants,Fragaria virginiana,Dark brown/black,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P7,3,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P7,3,,,Bombus bifarius,Castilleja sulphurea,,1,,,Apinae,Bombus,bifarius,Bombus bifarius,,
7/7/2016,Virginia Basin,RK,P3,1,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P3,6,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,RK,P1,6,,,Other fly,Ligusticum porteri,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Small black solitary bee,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Small megachile,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,5,,,Small megachile,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,10,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,10,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,10,,,Small megachile,Androsace septentrionalis,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,10,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P1,5,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,7,,,Hemipteran,Valeriana edulis,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P5,7,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,9,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,9,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,9,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,9,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P3,9,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,4,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,4,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,2,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,2,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,5,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,5,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,5,,,Other fly,Fragaria virginiana,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,5,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,ASM,P7,5,,,Small megachile,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Unknown,Potentilla pulcherrima,Fly or bee; tiny,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Linum lewisii,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,5,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,6,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,9,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,7,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Unknown,Pseudocymopterus montanus,Very small; ant or wasp?,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Other fly,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,1,,,Other fly,Senecio crassulus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,4,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,4,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,6,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,4,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P3,2,,,Ants,Geranium richardsonii,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P3,2,,,Ants,Geranium richardsonii,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P3,2,,,Other fly,Geranium richardsonii,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P3,2,,,Hemipteran,Draba aurea,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Valeriana occidentalis,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P5,10,,,Other fly,Potentilla pulcherrima,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,10,,,Unknown,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,10,,,Unknown,Pseudocymopterus montanus,Bee,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,10,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/7/2016,Virginia Basin,DRM,P7,10,,,Other fly,Pseudocymopterus montanus,,1,,,,,,,,
7/11/2016,Avery Picnic,BB,P3,5,B22,15381,Other fly,Helianthella quinquenervis,"was accidentally mislabelled on field datasheets as 13581. This has been corrected on the pinned specimen, updated on the paper datasheet and on this sheet. CNM 4.6.17",1,,,Azeliinae,Thricops,,Thricops,2016_38,
7/11/2016,Avery Picnic,LAT,P7,2,L1,15289,Other fly,Hydrophyllum fendleri,,1,,,,,,Drymeia/Hydrotaea,,
7/11/2016,Avery Picnic,LAT,P7,2,L1,15290,Other fly,Hydrophyllum fendleri,Accidental catch with above fly,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P7,2,L2,15291,Other fly,Hydrophyllum fendleri,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P7,2,L3,15292,Bombus flavifrons,Hydrophyllum fendleri,,1,,,Apinae,Bombus,flavifrons,Bombus flavifrons,,
7/11/2016,Avery Picnic,LAT,P7,2,L4,15293,Other fly,Hydrophyllum fendleri,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P7,2,L5,15294,Other fly,Hydrophyllum fendleri,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P7,2,L6,15295,Other fly,Hydrophyllum fendleri,,1,,,,,,Drymeia/Hydrotaea,2016_53,
7/11/2016,Avery Picnic,LAT,P5,3,L7,15296,Other fly,Hymenoxys hoopesii,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P7,3,L8,15297,Hemipteran,Linum lewisii,doesn't say if 1 or 2,1,,,Syrphinae,Platycheirus,,Platycheirus 1,,
7/11/2016,Avery Picnic,LAT,P7,3,L8,15298,Other fly,Linum lewisii,,1,,,,,,Cicadellidae,2016_24,
7/11/2016,Avery Picnic,LAT,P7,3,L9,15299,Other fly,Linum lewisii,doesn't say if 1 or 2,1,,,Syrphinae,Platycheirus,,Platycheirus 1,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15300,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15301,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15302,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15303,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15304,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15305,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15306,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15307,Hemipteran,Heracleum sphondylium,,1,,,,,,Hemiptera,2016_25,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15308,Hemipteran,Heracleum sphondylium,,1,,,,,,,,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15309,Hemipteran,Heracleum sphondylium,,1,,,,,,Miridae,2016_22,
7/11/2016,Avery Picnic,LAT,P3,1,L10,15310,Other fly,Heracleum sphondylium,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P3,1,L11,15311,Other fly,Heracleum sphondylium,,1,,,Azeliinae,Thricops,,Thricops,,
7/11/2016,Avery Picnic,LAT,P3,1,L12,15312,Beetles,Delphinium barbeyi,,1,,,,,,Silphidae,2016_3,
